ASV,Total_reads,LME1636,LME1637,LME1656,LME1663,LME1668,LME1670,LME1679,LME1689,LME1692,LME1695,LME1698,LME1701,LME1702,LME1705,LME1708,LME1714,Tax_Rank,Phylum,Class,Order,Family,Subfamily,Genus,Species,Confidence,Supporting_Recs,Best_ID_percent,Number_of_BOLD_hits,Top_hit_families,Top_hit_genera,Top_hit_species,Ambiguous_family,Ambiguous_genus,Ambiguous_species,Assignment_status
ASV513,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,,Hedera,,92.89,17,99.56,100,Araliaceae;Ranunculaceae,Clematis;Hedera,Clematis flammula;Hedera helix;Hedera helix subsp. helix,YES,YES,YES,Assigned
ASV514,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.71,96,100.00,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV52,540,32,0,47,0,0,174,26,60,0,0,0,0,0,0,201,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.6,96,99.54,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV527,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,,,91.28,49,99.74,100,Ranunculaceae,Anemone,Anemone nemorosa,NO,NO,NO,Assigned
ASV530,27,0,0,0,0,0,0,0,0,0,1,0,0,9,17,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.91,89,98.39,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV531,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,10,96.28,100,Rosaceae,Rubus,Rubus adspersus;Rubus bovinus;Rubus chloocladus;Rubus cochinchinensis;Rubus deweveri;Rubus divaricatus;Rubus longior;Rubus montanus;Rubus nelliae;Rubus nemoripatens;Rubus poliothyrsus;Rubus spina-curva;Rubus winteri,NO,NO,YES,Assigned
ASV532,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,99.60,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus condensatus;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus eifeliensis;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagellaris;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus foliosus;Rubus frederici;Rubus fruticosus agg.;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus ignoratus;Rubus incarnatus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus procerus;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus sprengelii;Rubus teretiusculus;Rubus tubanticus;Rubus ulmifolius;Rubus urticifolius;Rubus vulgaris,NO,NO,YES,Assigned
ASV538,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,98.72,94,99.15,100,Boraginaceae;Orobanchaceae,Castilleja;Mertensia,Castilleja yukonis;Mertensia longiflora;Mertensia maritima;Mertensia paniculata,YES,YES,YES,Assigned
ASV539,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,99.54,100,Euphorbiaceae,Mercurialis,Mercurialis ovata,NO,NO,NO,Assigned
ASV543,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.89,93,99.20,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV544,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.94,93,99.47,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV547,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rosa,,99.47,97,99.49,100,Rosaceae,Rosa,Rosa omeiensis,NO,NO,NO,Assigned
ASV551,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.91,93,99.73,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV574,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.83,90,100.00,100,Rosaceae,Rubus,Rubus dumetorum;Rubus lobatidens;Rubus plicatus,NO,NO,YES,Assigned
ASV575,23,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,99.70,100,Celastraceae,Euonymus,Euonymus verrucosus,NO,NO,NO,Assigned
ASV583,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Fragaria,,100.0,43,99.52,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV595,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,,,81.26,23,98.41,100,Ranunculaceae,Aconitum,Aconitum barbatum var. puberulum,NO,NO,NO,Assigned
ASV596,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.57,93,98.93,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV597,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,89,98.69,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV6,22282,4271,1945,0,0,131,985,7482,670,4911,688,0,0,327,0,211,661,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,89,99.34,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV60,461,0,0,0,0,448,0,13,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.24,95,100.00,100,Ranunculaceae,Helleborus,Helleborus viridis,NO,NO,NO,Assigned
ASV602,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,95,99.72,100,Ranunculaceae,Helleborus,Helleborus orientalis,NO,NO,NO,Assigned
ASV609,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.62,92,99.37,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV624,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassicoideae,,,92.85,55,100.00,100,Myrsinaceae,Anagallis,Anagallis arvensis,NO,NO,NO,Assigned
ASV625,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,SPECIES,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,,Mercurialis,Mercurialis perennis,95.89,9,99.33,100,Euphorbiaceae,Mercurialis,Mercurialis perennis,NO,NO,NO,Assigned
ASV626,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,100.00,100,Euphorbiaceae,Mercurialis,Mercurialis ovata,NO,NO,NO,Assigned
ASV627,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.34,98,100.00,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus frederici;Rubus fruticosus agg.;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus loehrii;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV630,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,89,99.02,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV634,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,36,96.80,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus canduliger;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus condensatus;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus erinulus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus muridens;Rubus negatus;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus picearum;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus procerus;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV639,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,54,97.06,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus canduliger;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus condensatus;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus muridens;Rubus negatus;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus picearum;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus procerus;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV643,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Sorbus,,96.58,52,100.00,100,Rosaceae,Sorbus,Sorbus aucuparia;Sorbus minima,NO,NO,YES,Assigned
ASV644,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanuloideae,,,86.15,8,98.69,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV647,17,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,98.48,69,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus coreanus;Rubus idaeus;Rubus phoenicolasius;Rubus saxatilis,NO,NO,YES,Assigned
ASV649,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,92,97.94,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV65,435,0,0,0,0,0,0,0,0,0,0,0,147,288,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.58,98,99.77,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV658,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,99.30,100,Malvaceae,Grewia,Grewia hirsuta,NO,NO,NO,Assigned
ASV662,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,GENUS,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,Clematis,,100.0,61,100.00,100,Ranunculaceae,Clematis,Clematis vitalba,NO,NO,NO,Assigned
ASV664,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,,,91.75,16,100.00,100,Juglandaceae,Platycarya,,NO,NO,NO,Assigned
ASV670,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.74,94,100.00,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV671,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.3,95,99.30,100,Orobanchaceae;Rosaceae,Castilleja;Rubus,Castilleja unalaschcensis;Rubus cochinchinensis;Rubus fruticosus agg.;Rubus ichangensis;Rubus idaeus;Rubus parviflorus;Rubus pubescens;Rubus pungens var. indefensus;Rubus saxatilis;Rubus sumatranus,YES,YES,YES,Assigned
ASV674,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,98.48,100,Boraginaceae,Pulmonaria,Pulmonaria angustifolia;Pulmonaria obscura;Pulmonaria officinalis,NO,NO,YES,Assigned
ASV677,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalidoideae,,,98.89,50,100.00,100,Plantaginaceae,Veronica,Veronica officinalis,NO,NO,NO,Assigned
ASV679,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.59,96,99.73,100,Rosaceae,Rubus,Rubus leucandrus,NO,NO,NO,Assigned
ASV687,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,100.00,100,Euphorbiaceae,Mercurialis,Mercurialis perennis,NO,NO,NO,Assigned
ASV689,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,99.45,100,Euphorbiaceae,Euphorbia,Euphorbia carniolica,NO,NO,NO,Assigned
ASV690,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,,,85.51,25,98.73,100,Ranunculaceae,Aconitum,Aconitum barbatum var. puberulum,NO,NO,NO,Assigned
ASV691,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,95,99.76,100,Ranunculaceae,Helleborus,Helleborus viridis,NO,NO,NO,Assigned
ASV693,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,99.32,100,Ranunculaceae,Anemone,Anemone nemorosa,NO,NO,NO,Assigned
ASV697,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Fragaria,,100.0,36,99.28,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV7,19262,159,0,176,0,0,0,561,4278,14088,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,98.7,86,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus idaeus;Rubus saxatilis,NO,NO,YES,Assigned
ASV702,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,SPECIES,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,,Fraxinus,Fraxinus excelsior,91.03,24,99.77,100,Oleaceae,Fraxinus,Fraxinus excelsior,NO,NO,NO,Assigned
ASV705,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,100.00,100,Euphorbiaceae,Mercurialis,Mercurialis ovata,NO,NO,NO,Assigned
ASV71,405,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,98.54,79,99.77,100,Rosaceae,Rubus,Rubus idaeus;Rubus saxatilis,NO,NO,YES,Assigned
ASV713,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.52,92,99.08,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV714,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,40,96.97,100,Rosaceae,Rubus,Rubus oreades,NO,NO,NO,Assigned
ASV716,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,,,100.0,3,96.39,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV720,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,Omphalodes,,98.12,6,99.34,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV73,380,0,0,0,0,0,0,0,327,53,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,98.66,87,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus idaeus,NO,NO,YES,Assigned
ASV732,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,Aconitum,,86.04,26,99.34,100,Ranunculaceae,Aconitum,Aconitum lycoctonum;Aconitum moldavicum,NO,NO,YES,Assigned
ASV734,12,0,0,0,0,2,4,4,0,0,0,0,0,0,0,2,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.46,35,99.54,100,Rosaceae,Rubus,Rubus flagellaris;Rubus lasiandrus;Rubus pentagonus;Rubus pinnatisepalus;Rubus reflexus,NO,NO,YES,Assigned
ASV735,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,91,99.30,100,Malvaceae,Grewia,Grewia hirsuta,NO,NO,NO,Assigned
ASV736,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.63,44,98.78,100,Rosaceae,Rubus,Rubus coreanus;Rubus inopertus;Rubus inopertus var. echinocalyx;Rubus mesogaeus;Rubus phoenicolasius;Rubus subinopertus,NO,NO,YES,Assigned
ASV739,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercoideae,Quercus,,99.88,72,98.93,100,Fagaceae,Quercus,Quercus aliena,NO,NO,NO,Assigned
ASV742,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Fragaria,,100.0,3,97.36,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV743,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamioideae,Lamium,,83.29,10,98.49,100,Lamiaceae,Lamium,Lamium galeobdolon subsp. flavidum,NO,NO,NO,Assigned
ASV753,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,,,,99.61,23,94.87,100,Rosaceae,Acaena,Acaena ovalifolia,NO,NO,NO,Assigned
ASV755,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,ORDER,Tracheophyta,Magnoliopsida,Saxifragales,,,,,83.49,58,100.00,100,Saxifragaceae,Micranthes;Saxifraga,Micranthes razshivinii;Saxifraga bronchialis;Saxifraga mertensiana,NO,YES,YES,Assigned
