ASV_ID,Kingdom,Kingdom_confidence,Phylum,Phylum_confidence,Class,Class_confidence,Order,Order_confidence,Family,Family_confidence,Genus,Genus_confidence,Species,Species_confidence,Strand,Deepest_rank,Deepest_taxon,Accepted_taxonomy
ASV244,Fungi,1.00,Ascomycota,0.99,Dothideomycetes,0.97,Pleosporales,0.97,Phaeosphaeriaceae,0.97,Sclerostagonospora,0.97,Sclerostagonospora_sp.,0.97,+,Species,Sclerostagonospora_sp.,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Sclerostagonospora,s:Sclerostagonospora_sp."
ASV245,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,0.98,Coprinellus,0.98,Coprinellus_micaceus,0.94,+,Species,Coprinellus_micaceus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_micaceus"
ASV248,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,Pleosporales_incertae_sedis,0.96,Coniothyrium,0.96,Coniothyrium_fuckelii,0.96,+,Species,Coniothyrium_fuckelii,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Coniothyrium,s:Coniothyrium_fuckelii"
ASV250,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.99,Cystobasidiales,0.99,Cystobasidiaceae,0.99,Cystobasidium,0.99,Cystobasidium_slooffiae,0.99,+,Species,Cystobasidium_slooffiae,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium,s:Cystobasidium_slooffiae"
ASV253,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,Peyronellaea,0.89,Peyronellaea_glomerata,0.83,+,Species,Peyronellaea_glomerata,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Peyronellaea,s:Peyronellaea_glomerata"
ASV252,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,0.98,Ascomycota_order_incertae_sedis,0.98,Ascomycota_family_incertae_sedis,0.98,Trichocladium,0.92,Trichocladium_asperum,0.92,+,Species,Trichocladium_asperum,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Trichocladium,s:Trichocladium_asperum"
ASV255,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,1.00,Ascomycota_order_incertae_sedis,1.00,Ascomycota_family_incertae_sedis,1.00,Preussia,1.00,,,+,Genus,Preussia,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Preussia"
ASV257,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Diaporthales,1.00,Valsaceae,1.00,Valsa,0.98,,,+,Genus,Valsa,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Valsa"
ASV259,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV243,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,0.94,Coprinellus,0.93,,,+,Genus,Coprinellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus"
ASV25,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,Trichobolus,0.99,Trichobolus_sp._zukalii-CA01,0.99,+,Species,Trichobolus_sp._zukalii-CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,g:Trichobolus,s:Trichobolus_sp._zukalii-CA01"
ASV263,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV264,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Polyporaceae,0.83,Trametes,0.83,Trametes_versicolor,0.83,+,Species,Trametes_versicolor,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Trametes,s:Trametes_versicolor"
ASV265,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,0.99,Armillaria,0.99,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV267,Fungi,1.00,Ascomycota,0.82,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV269,Fungi,1.00,Ascomycota,1.00,Taphrinomycetes,1.00,Taphrinales,1.00,Taphrinaceae,1.00,Lalaria,0.98,,,+,Genus,Lalaria,"k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae,g:Lalaria"
ASV27,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Phallales,1.00,Phallaceae,1.00,Phallus,1.00,Phallus_impudicus,1.00,+,Species,Phallus_impudicus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Phallus,s:Phallus_impudicus"
ASV273,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV276,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV274,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.99,Thelebolales,0.99,Thelebolaceae,0.99,,,,,+,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV277,Fungi,1.00,Ascomycota,0.89,Saccharomycetes,0.83,Saccharomycetales,0.83,,,,,,,+,Order,Saccharomycetales,"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales"
ASV278,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Flammocladiellaceae,0.89,Flammocladiella,0.89,Flammocladiella_decora,0.89,+,Species,Flammocladiella_decora,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Flammocladiellaceae,g:Flammocladiella,s:Flammocladiella_decora"
ASV279,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV271,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Chaetosphaeriales,1.00,Chaetosphaeriaceae,1.00,Chaetosphaeria,1.00,Chaetosphaeria_ovoidea,0.99,+,Species,Chaetosphaeria_ovoidea,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chaetosphaeria,s:Chaetosphaeria_ovoidea"
ASV28,Fungi,1.00,Basidiomycota,0.96,Agaricomycetes,0.96,Agaricales,0.95,Bolbitiaceae,0.85,Conocybe,0.83,,,+,Genus,Conocybe,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Bolbitiaceae,g:Conocybe"
ASV272,Fungi,1.00,Basidiomycota,0.95,Tremellomycetes,0.95,Tremellales,0.92,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV280,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Corticiales,1.00,Corticiaceae,0.99,Vuilleminia,0.99,Vuilleminia_comedens,0.99,+,Species,Vuilleminia_comedens,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Vuilleminia,s:Vuilleminia_comedens"
ASV282,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,1.00,Podospora,1.00,Podospora_pyriformis,1.00,+,Species,Podospora_pyriformis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_pyriformis"
ASV284,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV285,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.99,Coniochaetales,0.90,Coniochaetaceae,0.90,,,,,+,Family,Coniochaetaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae"
ASV288,Fungi,1.00,Ascomycota,0.99,Leotiomycetes,0.99,Helotiales,0.99,Hyaloscyphaceae,0.99,Lachnellula,0.99,,,+,Genus,Lachnellula,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Lachnellula"
ASV292,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV29,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,Ascobolaceae,1.00,Ascobolus,1.00,Ascobolus_sp._CA01,1.00,+,Species,Ascobolus_sp._CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus_sp._CA01"
ASV297,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,,,,,+,Family,Xylariaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae"
ASV293,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Pleosporales,0.99,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV296,Fungi,1.00,Ascomycota,0.98,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV295,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV289,Fungi,1.00,Basidiomycota,1.00,Microbotryomycetes,1.00,Sporidiobolales,1.00,Sporidiobolaceae,1.00,Rhodotorula,1.00,,,+,Genus,Rhodotorula,"k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula"
ASV3,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV30,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,Trichobolus,1.00,Trichobolus_sp._zukalii-CA01,1.00,+,Species,Trichobolus_sp._zukalii-CA01,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,g:Trichobolus,s:Trichobolus_sp._zukalii-CA01"
ASV302,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV300,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.80,Pleosporales,0.80,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV290,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,0.91,Mycosphaerellaceae,0.91,Ramularia,0.91,Ramularia_vizellae,0.90,+,Species,Ramularia_vizellae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia,s:Ramularia_vizellae"
ASV301,Fungi,1.00,Basidiomycota,1.00,Pucciniomycetes,0.83,Pucciniales,0.83,Uropyxidaceae,0.83,Ochropsora,0.83,Ochropsora_ariae,0.83,+,Species,Ochropsora_ariae,"k:Fungi,p:Basidiomycota,c:Pucciniomycetes,o:Pucciniales,f:Uropyxidaceae,g:Ochropsora,s:Ochropsora_ariae"
ASV303,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Papiliotrema,0.97,Papiliotrema_flavescens,0.97,+,Species,Papiliotrema_flavescens,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_flavescens"
ASV306,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,1.00,Trichoderma,1.00,Trichoderma_sp._GD25b,0.87,+,Species,Trichoderma_sp._GD25b,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_sp._GD25b"
ASV307,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,Lopadostoma,1.00,,,+,Genus,Lopadostoma,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Lopadostoma"
ASV31,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,Coprinopsis_semitalis,1.00,+,Species,Coprinopsis_semitalis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_semitalis"
ASV308,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Strophariaceae,1.00,Hypholoma,1.00,,,+,Genus,Hypholoma,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Hypholoma"
ASV311,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,Pleosporaceae,1.00,Pyrenochaeta,0.99,Pyrenochaeta_cava,0.99,+,Species,Pyrenochaeta_cava,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Pyrenochaeta,s:Pyrenochaeta_cava"
ASV312,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.97,Hypocreales,0.96,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV313,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.99,Tremellales,0.99,Tremellaceae,0.99,Bulleribasidium,0.99,Bulleribasidium_oberjochense,0.99,+,Species,Bulleribasidium_oberjochense,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Bulleribasidium,s:Bulleribasidium_oberjochense"
ASV314,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Diatrypaceae,1.00,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV316,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV304,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.84,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV317,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV319,Fungi,1.00,Ascomycota,0.85,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV310,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV32,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Helotiales,1.00,,,Pilidium,1.00,Pilidium_concavum,1.00,+,Species,Pilidium_concavum,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium,s:Pilidium_concavum"
ASV322,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,Pleosporales_incertae_sedis,0.97,Paraconiothyrium,0.91,Paraconiothyrium_sporulosum,0.91,+,Species,Paraconiothyrium_sporulosum,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Paraconiothyrium,s:Paraconiothyrium_sporulosum"
ASV324,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Cystofilobasidiales,1.00,,,Mrakia,1.00,Mrakia_aquatica,1.00,+,Species,Mrakia_aquatica,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,g:Mrakia,s:Mrakia_aquatica"
ASV325,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Boletales,1.00,Boletaceae,1.00,Leccinellum,0.98,,,+,Genus,Leccinellum,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae,g:Leccinellum"
ASV327,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV328,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Trichosphaeriales,1.00,,,,,,,+,Order,Trichosphaeriales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales"
ASV33,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,Trichobolus,1.00,Trichobolus_zukalii,1.00,+,Species,Trichobolus_zukalii,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,g:Trichobolus,s:Trichobolus_zukalii"
ASV330,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Onygenales,1.00,,,,,,,+,Order,Onygenales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales"
ASV331,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,0.99,Ascomycota_order_incertae_sedis,0.99,Ascomycota_family_incertae_sedis,0.99,Preussia,0.99,,,+,Genus,Preussia,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Preussia"
ASV334,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,0.99,Chaetothyriales,0.99,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV335,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,0.95,,,,,+,Family,Lasiosphaeriaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae"
ASV336,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Trichosporonales,1.00,Trichosporonaceae,1.00,,,,,+,Family,Trichosporonaceae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Trichosporonales,f:Trichosporonaceae"
ASV337,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV326,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Cordycipitaceae,1.00,Beauveria,1.00,Beauveria_bassiana,1.00,+,Species,Beauveria_bassiana,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Beauveria,s:Beauveria_bassiana"
ASV329,Fungi,1.00,Ascomycota,0.98,Dothideomycetes,0.91,Mycosphaerellales,0.88,,,,,,,+,Order,Mycosphaerellales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales"
ASV340,Fungi,1.00,Basidiomycota,1.00,Microbotryomycetes,0.95,Sporidiobolales,0.95,Sporidiobolaceae,0.95,Rhodotorula,0.95,Rhodotorula_sp.,0.93,+,Species,Rhodotorula_sp.,"k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula,s:Rhodotorula_sp."
ASV339,Fungi,1.00,Ascomycota,0.99,Sordariomycetes,0.98,Sordariales,0.95,Lasiosphaeriaceae,0.93,Podospora,0.88,,,+,Genus,Podospora,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora"
ASV341,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.99,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV342,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV345,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.84,Pleosporales,0.84,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV346,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV349,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Helotiales,1.00,,,Pilidium,1.00,,,+,Genus,Pilidium,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium"
ASV351,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV35,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV352,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Corticiales,0.89,Corticiaceae,0.89,Sistotrema,0.89,,,+,Genus,Sistotrema,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Sistotrema"
ASV354,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV353,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Russulales,1.00,Russulaceae,1.00,Lactarius,1.00,Lactarius_salmonicolor,1.00,+,Species,Lactarius_salmonicolor,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Russulaceae,g:Lactarius,s:Lactarius_salmonicolor"
ASV347,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,0.95,Lophiostomataceae,0.84,Lophiostoma,0.84,Lophiostoma_corticola,0.84,+,Species,Lophiostoma_corticola,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_corticola"
ASV348,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV355,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Lycoperdon,1.00,Lycoperdon_perlatum,0.98,+,Species,Lycoperdon_perlatum,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Lycoperdon,s:Lycoperdon_perlatum"
ASV356,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,1.00,Cystobasidiales,1.00,Cystobasidiaceae,1.00,Cystobasidium,1.00,,,-,Genus,Cystobasidium,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium"
ASV357,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Tricholomataceae,1.00,Lepista,0.98,Lepista_glaucocana,0.97,+,Species,Lepista_glaucocana,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Tricholomataceae,g:Lepista,s:Lepista_glaucocana"
ASV358,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV36,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,1.00,Trichoderma,0.97,Trichoderma_minutisporum,0.91,+,Species,Trichoderma_minutisporum,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_minutisporum"
ASV360,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.94,Mycosphaerellales,0.80,,,,,,,+,Order,Mycosphaerellales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales"
ASV364,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Cryptococcus,0.99,Cryptococcus_wisconsinensis,0.99,-,Species,Cryptococcus_wisconsinensis,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Cryptococcus,s:Cryptococcus_wisconsinensis"
ASV366,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,0.99,Psathyrellaceae,0.99,Coprinellus,0.99,Coprinellus_disseminatus,0.99,+,Species,Coprinellus_disseminatus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_disseminatus"
ASV371,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV370,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Dothideales,1.00,Dothioraceae,1.00,Aureobasidium,1.00,Aureobasidium_pullulans,0.98,+,Species,Aureobasidium_pullulans,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothioraceae,g:Aureobasidium,s:Aureobasidium_pullulans"
ASV372,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV373,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.93,Pleosporales,0.93,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV361,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV375,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Meruliaceae,1.00,Phlebia,1.00,Phlebia_livida,1.00,+,Species,Phlebia_livida,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia_livida"
ASV374,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV363,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.97,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV377,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV378,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV376,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,0.98,Eurotiales,0.98,Trichocomaceae,0.98,,,,,+,Family,Trichocomaceae,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae"
ASV379,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Cortinariaceae,1.00,Cortinarius,1.00,Cortinarius_odorifer,1.00,+,Species,Cortinarius_odorifer,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_odorifer"
